CbWHA1_2547.1.p1	CFAC1_260045700.1-p1	360
CbWHA1_2548.1.p1	CFAC1_260045600.1-p1	729
CbWHA1_2549.1.p1	CFAC1_260045500.1-p1	3651
CbWHA1_255.1.p1	CFAC1_290046000.1-p1	574
CbWHA1_2550.1.p1	CFAC1_260045400.1-p1	268
CbWHA1_2552.1.p1	CFAC1_260045200.1-p1	317
CbWHA1_2554.1.p1	CFAC1_260045100.1-p1	244
CbWHA1_2555.1.p1	CFAC1_260044800.1-p1	686
CbWHA1_2556.1.p1	CFAC1_260044700.1-p1	548
CbWHA1_2557.1.p1	CFAC1_260044600.1-p1	888
CbWHA1_2558.1.p1	CFAC1_260044400.1-p1	1218
CbWHA1_2559.1.p1	CFAC1_260044300.1-p1	442
CbWHA1_256.1.p1	CFAC1_290046200.1-p1	564
CbWHA1_2560.1.p1	CFAC1_260044100.1-p1	865
CbWHA1_2561.1.p1	CFAC1_260043900.1-p1	716
CbWHA1_2564.1.p1	CFAC1_260043700.1-p1	759
CbWHA1_2565.1.p1	CFAC1_260043600.1-p1	353
CbWHA1_2566.1.p1	CFAC1_260043600.1-p1	352
CbWHA1_2567.1.p1	CFAC1_260043500.1-p1	463
CbWHA1_2569.1.p1	CFAC1_260043400.1-p1	1469
CbWHA1_257.1.p1	CFAC1_290046700.1-p1	1041
CbWHA1_2570.1.p1	CFAC1_260043300.1-p1	646
CbWHA1_2571.1.p1	CFAC1_260043000.1-p1	1754
CbWHA1_2573.1.p1	CFAC1_260042900.1-p1	794
CbWHA1_2575.1.p1	CFAC1_260042400.1-p1	2317
CbWHA1_2579.1.p1	CFAC1_260042100.1-p1	268
CbWHA1_258.1.p1	CFAC1_290046800.1-p1	902
CbWHA1_2580.1.p1	CFAC1_260042000.1-p1	550
CbWHA1_2582.1.p1	CFAC1_260041400.1-p1	896
CbWHA1_2583.1.p1	CFAC1_260041400.1-p1	714
CbWHA1_2584.1.p1	CFAC1_260041100.1-p1	902
CbWHA1_2585.1.p1	CFAC1_260041000.1-p1	639
CbWHA1_2586.1.p1	CFAC1_260040900.1-p1	1370
CbWHA1_2587.1.p1	CFAC1_260040800.1-p1	332
CbWHA1_2589.1.p1	CFAC1_260040300.1-p1	198
CbWHA1_259.1.p1	CFAC1_290046900.1-p1	901
CbWHA1_2590.1.p1	CFAC1_260040600.1-p1	475
CbWHA1_2591.1.p1	CFAC1_260040500.1-p1	278
CbWHA1_2592.1.p1	CFAC1_260040400.1-p1	1707
CbWHA1_2593.1.p1	CFAC1_260040200.1-p1	776
CbWHA1_2595.1.p1	CFAC1_260038700.1-p1	1186
CbWHA1_2596.1.p1	CFAC1_260039400.1-p1	820
CbWHA1_2597.1.p1	CFAC1_260039200.1-p1	508
CbWHA1_2599.1.p1	CFAC1_260038900.1-p1	206
CbWHA1_26.1.p1	CFAC1_160028700.1-p1	640
CbWHA1_260.1.p1	CFAC1_290047000.1-p1	795
CbWHA1_2600.1.p1	CFAC1_260037200.1-p1	1068
CbWHA1_2601.1.p1	CFAC1_260038600.1-p1	2384
CbWHA1_2602.1.p1	CFAC1_260038500.1-p1	230
CbWHA1_2603.1.p1	CFAC1_260038400.1-p1	518
CbWHA1_2605.1.p1	CFAC1_260038300.1-p1	371
CbWHA1_2606.1.p1	CFAC1_260038200.1-p1	355
CbWHA1_2607.1.p1	CFAC1_260038100.1-p1	404
CbWHA1_2608.1.p1	CFAC1_260038000.1-p1	920
CbWHA1_2609.1.p1	CFAC1_260037900.1-p1	178
CbWHA1_261.1.p1	CFAC1_290047100.1-p1	536
CbWHA1_2611.1.p1	CFAC1_260037600.1-p1	650
CbWHA1_2614.1.p1	CFAC1_260036900.1-p1	1189
CbWHA1_2615.1.p1	CFAC1_260036800.1-p1	1293
CbWHA1_2616.1.p1	CFAC1_260036600.1-p1	439
CbWHA1_2618.1.p1	CFAC1_290050100.1-p1	57.8
CbWHA1_2619.1.p1	CFAC1_260036100.1-p1	679
CbWHA1_262.1.p1	CFAC1_290047200.1-p1	224
CbWHA1_2620.1.p1	CFAC1_260036000.1-p1	1340
CbWHA1_2621.1.p1	CFAC1_260035900.1-p1	382
CbWHA1_2622.1.p1	CFAC1_260035800.1-p1	752
CbWHA1_2623.1.p1	CFAC1_260035500.1-p1	1634
CbWHA1_2624.1.p1	CFAC1_260035400.1-p1	471
CbWHA1_2625.1.p1	CFAC1_260035100.1-p1	199
CbWHA1_2626.1.p1	CFAC1_260035000.1-p1	372
CbWHA1_2627.1.p1	CFAC1_260034100.1-p1	759
CbWHA1_2628.1.p1	CFAC1_260034900.1-p1	479
CbWHA1_2629.1.p1	CFAC1_260034800.1-p1	629
CbWHA1_263.1.p1	CFAC1_290047300.1-p1	451
CbWHA1_2631.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2632.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2633.1.p1	CFAC1_260033900.1-p1	802
CbWHA1_2635.1.p1	CFAC1_260033700.1-p1	823
CbWHA1_2636.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2638.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2639.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_264.1.p1	CFAC1_290047400.1-p1	668
CbWHA1_2640.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2641.1.p1	CFAC1_280065700.1-p1	334
CbWHA1_2643.1.p1	CFAC1_260033300.1-p1	974
CbWHA1_2644.1.p1	CFAC1_260033100.1-p1	545
CbWHA1_2645.1.p1	CFAC1_260033000.1-p1	1582
CbWHA1_2647.1.p1	CFAC1_260032800.1-p1	227
CbWHA1_265.1.p1	CFAC1_290047500.1-p1	1105
CbWHA1_2650.1.p1	CFAC1_260032200.1-p1	1466
CbWHA1_2651.1.p1	CFAC1_260032100.1-p1	187
CbWHA1_2652.1.p1	CFAC1_260031900.1-p1	823
CbWHA1_2654.1.p1	CFAC1_260031500.1-p1	195
CbWHA1_2655.1.p1	CFAC1_260031300.1-p1	703
CbWHA1_2656.1.p1	CFAC1_260031200.1-p1	1009
CbWHA1_2657.1.p1	CFAC1_260031100.1-p1	531
CbWHA1_2658.1.p1	CFAC1_260031000.1-p1	1376
CbWHA1_266.1.p1	CFAC1_290047600.1-p1	680
CbWHA1_2660.1.p1	CFAC1_260030700.1-p1	320
CbWHA1_2661.1.p1	CFAC1_260030600.1-p1	281
CbWHA1_2662.1.p1	CFAC1_260030300.1-p1	464
CbWHA1_2663.1.p1	CFAC1_260030200.1-p1	398
CbWHA1_2664.1.p1	CFAC1_260030100.1-p1	505
CbWHA1_2665.1.p1	CFAC1_260030000.1-p1	1675
CbWHA1_2667.1.p1	CFAC1_260029800.1-p1	551
CbWHA1_2668.1.p1	CFAC1_260029600.1-p1	378
CbWHA1_2669.1.p1	CFAC1_260029500.1-p1	150
CbWHA1_267.1.p1	CFAC1_290047700.1-p1	275
CbWHA1_2670.1.p1	CFAC1_260029400.1-p1	763
CbWHA1_2672.1.p1	CFAC1_260029000.1-p1	1063
CbWHA1_2675.1.p1	CFAC1_260028600.1-p1	585
CbWHA1_2678.1.p1	CFAC1_260027100.1-p1	473
CbWHA1_2679.1.p1	CFAC1_260028500.1-p1	608
CbWHA1_268.1.p1	CFAC1_290047700.1-p1	253
CbWHA1_2680.1.p1	CFAC1_260028400.1-p1	325
CbWHA1_2681.1.p1	CFAC1_260028200.1-p1	344
CbWHA1_2682.1.p1	CFAC1_260028000.1-p1	315
CbWHA1_2683.1.p1	CFAC1_260027700.1-p1	715
CbWHA1_2684.1.p1	CFAC1_260027000.1-p1	236
CbWHA1_2686.1.p1	CFAC1_260026800.1-p1	558
CbWHA1_2688.1.p1	CFAC1_260026400.1-p1	203
CbWHA1_269.1.p1	CFAC1_290047900.1-p1	1119
CbWHA1_2691.1.p1	CFAC1_260026100.1-p1	902
CbWHA1_2692.1.p1	CFAC1_260026000.1-p1	168
CbWHA1_2696.1.p1	CFAC1_260025400.1-p1	1251
CbWHA1_2698.1.p1	CFAC1_260025100.1-p1	301
CbWHA1_2699.1.p1	CFAC1_260025000.1-p1	229
CbWHA1_27.1.p1	CFAC1_160028600.1-p1	1572
CbWHA1_270.1.p1	CFAC1_290048000.1-p1	265
CbWHA1_2700.1.p1	CFAC1_260024900.1-p1	875
CbWHA1_2701.1.p1	CFAC1_260024800.1-p1	337
CbWHA1_2702.1.p1	CFAC1_260024700.1-p1	575
CbWHA1_2703.1.p1	CFAC1_260023600.1-p1	832
CbWHA1_2704.1.p1	CFAC1_260024600.1-p1	1072
CbWHA1_2705.1.p1	CFAC1_260024500.1-p1	1195
CbWHA1_2706.1.p1	CFAC1_260024200.1-p1	619
CbWHA1_2707.1.p1	CFAC1_260024100.1-p1	459
CbWHA1_2708.1.p1	CFAC1_260024000.1-p1	1024
CbWHA1_2709.1.p1	CFAC1_260023700.1-p1	1313
CbWHA1_271.1.p1	CFAC1_290048100.1-p1	1195
CbWHA1_2710.1.p1	CFAC1_260023500.1-p1	209
CbWHA1_2711.1.p1	CFAC1_260023300.1-p1	784
CbWHA1_2712.1.p1	CFAC1_260023200.1-p1	726
CbWHA1_2713.1.p1	CFAC1_260023100.1-p1	1041
CbWHA1_2714.1.p1	CFAC1_260023000.1-p1	565
CbWHA1_2715.1.p1	CFAC1_260022900.1-p1	384
CbWHA1_2717.1.p1	CFAC1_260022600.1-p1	789
CbWHA1_2718.1.p1	CFAC1_260022500.1-p1	322
CbWHA1_2719.1.p1	CFAC1_260022400.1-p1	512
CbWHA1_2720.1.p1	CFAC1_260022300.1-p1	88.6
CbWHA1_2721.1.p1	CFAC1_260022200.1-p1	422
CbWHA1_2722.1.p1	CFAC1_260022100.1-p1	736
CbWHA1_2723.1.p1	CFAC1_260021700.1-p1	988
CbWHA1_2724.1.p1	CFAC1_260021600.1-p1	449
CbWHA1_2725.1.p1	CFAC1_260021500.1-p1	961
CbWHA1_2726.1.p1	CFAC1_260021200.1-p1	1294
CbWHA1_2727.1.p1	CFAC1_260021100.1-p1	124
CbWHA1_2728.1.p1	CFAC1_260021000.1-p1	1232
CbWHA1_2729.1.p1	CFAC1_260020900.1-p1	375
CbWHA1_2730.1.p1	CFAC1_260020800.1-p1	640
CbWHA1_2731.1.p1	CFAC1_260020500.1-p1	990
CbWHA1_2732.1.p1	CFAC1_260020700.1-p1	392
CbWHA1_2734.1.p1	CFAC1_260020400.1-p1	592
CbWHA1_2735.1.p1	CFAC1_260020300.1-p1	430
CbWHA1_2736.1.p1	CFAC1_260020200.1-p1	112
CbWHA1_2737.1.p1	CFAC1_260020100.1-p1	666
CbWHA1_2739.1.p1	CFAC1_260019900.1-p1	747
CbWHA1_274.1.p1	CFAC1_290048400.1-p1	966
CbWHA1_2740.1.p1	CFAC1_260019800.1-p1	516
CbWHA1_2741.1.p1	CFAC1_260019500.1-p1	815
CbWHA1_2742.1.p1	CFAC1_260019400.1-p1	496
CbWHA1_2743.1.p1	CFAC1_260019300.1-p1	533
CbWHA1_2744.1.p1	CFAC1_260019200.1-p1	1077
CbWHA1_2746.1.p1	CFAC1_260019000.1-p1	514
CbWHA1_2747.1.p1	CFAC1_220031000.1-p1	49.7
CbWHA1_2748.1.p1	CFAC1_260018700.1-p1	202
CbWHA1_2749.1.p1	CFAC1_260018600.1-p1	173
CbWHA1_275.1.p1	CFAC1_290048600.1-p1	248
CbWHA1_2750.1.p1	CFAC1_260018500.1-p1	749
CbWHA1_2752.1.p1	CFAC1_260017800.1-p1	669
CbWHA1_2753.1.p1	CFAC1_260018300.1-p1	439
CbWHA1_2755.1.p1	CFAC1_260017900.1-p1	414
CbWHA1_2756.1.p1	CFAC1_260017700.1-p1	231
CbWHA1_2757.1.p1	CFAC1_260017600.1-p1	679
CbWHA1_2758.1.p1	CFAC1_260017500.1-p1	321
CbWHA1_276.1.p1	CFAC1_290048700.1-p1	953
CbWHA1_2761.1.p1	CFAC1_210024000.1-p1	358
CbWHA1_2762.1.p1	CFAC1_210024100.1-p1	706
CbWHA1_2763.1.p1	CFAC1_210024200.1-p1	795
CbWHA1_2764.1.p1	CFAC1_210024300.1-p1	227
CbWHA1_2765.1.p1	CFAC1_210024600.1-p1	355
CbWHA1_2767.1.p1	CFAC1_210024700.1-p1	518
CbWHA1_2768.1.p1	CFAC1_210024900.1-p1	1261
CbWHA1_2769.1.p1	CFAC1_210025000.1-p1	762
CbWHA1_277.1.p1	CFAC1_290048800.1-p1	1269
CbWHA1_2770.1.p1	CFAC1_210025100.1-p1	1496
CbWHA1_2771.1.p1	CFAC1_210025300.1-p1	964
CbWHA1_2772.1.p1	CFAC1_210025400.1-p1	461
CbWHA1_2773.1.p1	CFAC1_210025500.1-p1	238
CbWHA1_2775.1.p1	CFAC1_170023600.1-p1	1001
CbWHA1_2776.1.p1	CFAC1_170023500.1-p1	919
CbWHA1_2777.1.p1	CFAC1_170023400.1-p1	644
CbWHA1_2779.1.p1	CFAC1_210025600.1-p1	1013
CbWHA1_278.1.p1	CFAC1_290048900.1-p1	346
CbWHA1_2780.1.p1	CFAC1_210025700.1-p1	289
CbWHA1_2784.1.p1	CFAC1_210025900.1-p1	502
CbWHA1_2787.1.p1	CFAC1_210026200.1-p1	889
CbWHA1_2788.1.p1	CFAC1_210026100.1-p1	756
CbWHA1_2791.1.p1	CFAC1_170024500.1-p1	1012
CbWHA1_2792.1.p1	CFAC1_170024400.1-p1	443
CbWHA1_2794.1.p1	CFAC1_170024300.1-p1	392
CbWHA1_2798.1.p1	CFAC1_170023300.1-p1	677
CbWHA1_2799.1.p1	CFAC1_170023300.1-p1	900
CbWHA1_28.1.p1	CFAC1_160028500.1-p1	392
CbWHA1_280.1.p1	CFAC1_290049100.1-p1	1452
CbWHA1_2801.1.p1	CFAC1_170023100.1-p1	981
CbWHA1_2802.1.p1	CFAC1_170023000.1-p1	203
CbWHA1_2803.1.p1	CFAC1_170022900.1-p1	146
CbWHA1_2804.1.p1	CFAC1_170022800.1-p1	438
CbWHA1_2805.1.p1	CFAC1_170022800.1-p1	438
CbWHA1_2806.1.p1	CFAC1_170022700.1-p1	450
CbWHA1_2807.1.p1	CFAC1_170022600.1-p1	179
CbWHA1_2808.1.p1	CFAC1_170022400.1-p1	741
CbWHA1_2809.1.p1	CFAC1_170022300.1-p1	1043
CbWHA1_281.1.p1	CFAC1_290049200.1-p1	168
CbWHA1_2811.1.p1	CFAC1_170022200.1-p1	269
CbWHA1_2812.1.p1	CFAC1_170022100.1-p1	472
CbWHA1_2813.1.p1	CFAC1_170021900.1-p1	355
CbWHA1_2814.1.p1	CFAC1_170021800.1-p1	405
CbWHA1_2815.1.p1	CFAC1_170021700.1-p1	506
CbWHA1_2818.1.p1	CFAC1_170021500.1-p1	416
CbWHA1_2819.1.p1	CFAC1_170021400.1-p1	254
CbWHA1_282.1.p1	CFAC1_290049300.1-p1	1809
CbWHA1_2821.1.p1	CFAC1_170021200.1-p1	1016
CbWHA1_2822.1.p1	CFAC1_170021100.1-p1	274
CbWHA1_2824.1.p1	CFAC1_170021000.1-p1	3148
CbWHA1_2825.1.p1	CFAC1_170020900.1-p1	690
CbWHA1_2826.1.p1	CFAC1_170020800.1-p1	541
CbWHA1_2827.1.p1	CFAC1_170020700.1-p1	561
CbWHA1_2829.1.p1	CFAC1_170020300.1-p1	746
CbWHA1_2830.1.p1	CFAC1_170020100.1-p1	244
CbWHA1_2831.1.p1	CFAC1_170020000.1-p1	1096
CbWHA1_2832.1.p1	CFAC1_170019900.1-p1	258
CbWHA1_2833.1.p1	CFAC1_170019800.1-p1	587
CbWHA1_2834.1.p1	CFAC1_170019700.1-p1	779
CbWHA1_2835.1.p1	CFAC1_170019400.1-p1	806
CbWHA1_284.1.p1	CFAC1_290049500.1-p1	784
CbWHA1_285.1.p1	CFAC1_290049600.1-p1	1170
CbWHA1_2856.1.p1	CFAC1_170019100.1-p1	288
CbWHA1_2857.1.p1	CFAC1_170018900.1-p1	336
CbWHA1_2859.1.p1	CFAC1_290015800.1-p1	387
CbWHA1_286.1.p1	CFAC1_290050000.1-p1	424
CbWHA1_2861.1.p1	CFAC1_290015900.1-p1	1125
CbWHA1_2862.1.p1	CFAC1_290016000.1-p1	1096
CbWHA1_2866.1.p1	CFAC1_170017500.1-p1	167
CbWHA1_287.1.p1	CFAC1_290050100.1-p1	1367
CbWHA1_2870.1.p1	CFAC1_170017100.1-p1	222
CbWHA1_2874.1.p1	CFAC1_170017100.1-p1	222
CbWHA1_2876.1.p1	CFAC1_170017100.1-p1	222
CbWHA1_288.1.p1	CFAC1_290050200.1-p1	564
CbWHA1_2882.1.p1	CFAC1_170017100.1-p1	222
CbWHA1_2884.1.p1	CFAC1_170017100.1-p1	222
CbWHA1_289.1.p1	CFAC1_290050500.1-p1	1427
CbWHA1_29.1.p1	CFAC1_160028300.1-p1	427
CbWHA1_291.1.p1	CFAC1_290050700.1-p1	356
CbWHA1_292.1.p1	CFAC1_290050800.1-p1	575
CbWHA1_293.1.p1	CFAC1_290051000.1-p1	267
CbWHA1_294.1.p1	CFAC1_290051100.1-p1	988
CbWHA1_2942.1.p1	CFAC1_170016800.1-p1	1053
CbWHA1_2944.1.p1	CFAC1_170016500.1-p1	464
CbWHA1_2945.1.p1	CFAC1_170016400.1-p1	374
CbWHA1_2946.1.p1	CFAC1_170016300.1-p1	777
CbWHA1_2948.1.p1	CFAC1_170016100.1-p1	476
CbWHA1_2949.1.p1	CFAC1_170016000.1-p1	664
CbWHA1_295.1.p1	CFAC1_290051300.1-p1	2058
CbWHA1_2950.1.p1	CFAC1_170015900.1-p1	519
CbWHA1_2951.1.p1	CFAC1_170015800.1-p1	729
CbWHA1_2952.1.p1	CFAC1_170015700.1-p1	443
CbWHA1_2953.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2954.1.p1	CFAC1_170014100.1-p1	565
CbWHA1_2955.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2956.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2957.1.p1	CFAC1_170014100.1-p1	565
CbWHA1_2958.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2959.1.p1	CFAC1_170014100.1-p1	565
CbWHA1_296.1.p1	CFAC1_290051400.1-p1	1728
CbWHA1_2960.1.p1	CFAC1_170014500.1-p1	568
CbWHA1_2961.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2962.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2963.1.p1	CFAC1_170014500.1-p1	570
CbWHA1_2964.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2965.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2966.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2967.1.p1	CFAC1_170014500.1-p1	570
CbWHA1_2968.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2969.1.p1	CFAC1_170014500.1-p1	568
CbWHA1_297.1.p1	CFAC1_290051500.1-p1	1155
CbWHA1_2970.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2971.1.p1	CFAC1_170014500.1-p1	568
CbWHA1_2972.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2973.1.p1	CFAC1_170014200.1-p1	587
CbWHA1_2975.1.p1	CFAC1_170013700.1-p1	349
CbWHA1_2977.1.p1	CFAC1_170013700.1-p1	1575
CbWHA1_298.1.p1	CFAC1_290051600.1-p1	753
CbWHA1_2980.1.p1	CFAC1_170013200.1-p1	1489
CbWHA1_2981.1.p1	CFAC1_170013100.1-p1	1266
CbWHA1_2982.1.p1	CFAC1_170012700.1-p1	465
CbWHA1_2983.1.p1	CFAC1_090006200.1-p1	85.9
CbWHA1_2984.1.p1	CFAC1_170012400.1-p1	2004
CbWHA1_2985.1.p1	CFAC1_170012300.1-p1	802
CbWHA1_2987.1.p1	CFAC1_170012100.1-p1	823
CbWHA1_2988.1.p1	CFAC1_170012000.1-p1	537
CbWHA1_2989.1.p1	CFAC1_170011900.1-p1	666
CbWHA1_2990.1.p1	CFAC1_170011800.1-p1	473
CbWHA1_2992.1.p1	CFAC1_170011600.1-p1	323
CbWHA1_2993.1.p1	CFAC1_170011500.1-p1	301
CbWHA1_2994.1.p1	CFAC1_170011400.1-p1	372
CbWHA1_2995.1.p1	CFAC1_170011300.1-p1	177
CbWHA1_2997.1.p1	CFAC1_170011100.1-p1	466
CbWHA1_2998.1.p1	CFAC1_170010800.1-p1	228
CbWHA1_2999.1.p1	CFAC1_170010400.1-p1	718
CbWHA1_30.1.p1	CFAC1_160028200.1-p1	258
CbWHA1_300.1.p1	CFAC1_290051900.1-p1	519
CbWHA1_3000.1.p1	CFAC1_170010700.1-p1	488
CbWHA1_3002.1.p1	CFAC1_300063200.1-p1	97.8
CbWHA1_3003.1.p1	CFAC1_170010100.1-p1	681
CbWHA1_3005.1.p1	CFAC1_170010000.1-p1	692
CbWHA1_3006.1.p1	CFAC1_170009800.1-p1	1110
CbWHA1_3007.1.p1	CFAC1_170009700.1-p1	424
CbWHA1_3008.1.p1	CFAC1_170009600.1-p1	491
CbWHA1_3010.1.p1	CFAC1_170009400.1-p1	204
CbWHA1_3011.1.p1	CFAC1_170009100.1-p1	1241
CbWHA1_3012.1.p1	CFAC1_170009200.1-p1	849
CbWHA1_3014.1.p1	CFAC1_170008900.1-p1	1238
CbWHA1_3016.1.p1	CFAC1_170008700.1-p1	1039
CbWHA1_3017.1.p1	CFAC1_170008700.1-p1	1276
CbWHA1_3019.1.p1	CFAC1_170008400.1-p1	613
CbWHA1_3020.1.p1	CFAC1_170008500.1-p1	1066
CbWHA1_3022.1.p1	CFAC1_170008300.1-p1	264
CbWHA1_3023.1.p1	CFAC1_170008200.1-p1	736
CbWHA1_3024.1.p1	CFAC1_170008100.1-p1	1869
CbWHA1_3025.1.p1	CFAC1_170008000.1-p1	687
CbWHA1_3026.1.p1	CFAC1_170007900.1-p1	551
CbWHA1_3027.1.p1	CFAC1_170007800.1-p1	964
CbWHA1_3028.1.p1	CFAC1_170007600.1-p1	359
CbWHA1_3029.1.p1	CFAC1_170007500.1-p1	257
CbWHA1_303.1.p1	CFAC1_290052300.1-p1	1194
CbWHA1_3030.1.p1	CFAC1_170007400.1-p1	482
CbWHA1_3031.1.p1	CFAC1_170007300.1-p1	624
CbWHA1_3032.1.p1	CFAC1_170007100.1-p1	532
CbWHA1_3033.1.p1	CFAC1_170006700.1-p1	342
CbWHA1_3035.1.p1	CFAC1_030005800.1-p1	263
CbWHA1_3036.1.p1	CFAC1_250006400.1-p1	84.0
CbWHA1_3039.1.p1	CFAC1_020005900.1-p1	140
CbWHA1_304.1.p1	CFAC1_290052500.1-p1	474
CbWHA1_3042.1.p1	CFAC1_240049300.1-p1	761
CbWHA1_3043.1.p1	CFAC1_240049200.1-p1	2049
CbWHA1_3044.1.p1	CFAC1_240049100.1-p1	718
CbWHA1_3045.1.p1	CFAC1_240048800.1-p1	490
CbWHA1_3046.1.p1	CFAC1_240048500.1-p1	507
CbWHA1_3047.1.p1	CFAC1_240048400.1-p1	1494
CbWHA1_3048.1.p1	CFAC1_240048300.1-p1	1474
CbWHA1_3049.1.p1	CFAC1_240048200.1-p1	236
CbWHA1_305.1.p1	CFAC1_290052700.1-p1	493
CbWHA1_3053.1.p1	CFAC1_240047800.1-p1	1077
CbWHA1_3054.1.p1	CFAC1_240047500.1-p1	600
CbWHA1_3055.1.p1	CFAC1_240047400.1-p1	449
CbWHA1_3056.1.p1	CFAC1_240047300.1-p1	473
CbWHA1_3057.1.p1	CFAC1_240047200.1-p1	788
CbWHA1_3058.1.p1	CFAC1_240047100.1-p1	599
CbWHA1_3059.1.p1	CFAC1_240046700.1-p1	817
CbWHA1_306.1.p1	CFAC1_290052800.1-p1	317
CbWHA1_3060.1.p1	CFAC1_240046600.1-p1	131
CbWHA1_3062.1.p1	CFAC1_240046400.1-p1	407
CbWHA1_3066.1.p1	CFAC1_240045600.1-p1	2205
CbWHA1_3069.1.p1	CFAC1_240045100.1-p1	695
CbWHA1_3070.1.p1	CFAC1_240044700.1-p1	778
CbWHA1_3071.1.p1	CFAC1_240044600.1-p1	625
CbWHA1_3072.1.p1	CFAC1_240044500.1-p1	1365
CbWHA1_3073.1.p1	CFAC1_240044400.1-p1	122
CbWHA1_3075.1.p1	CFAC1_240044200.1-p1	2820
CbWHA1_3076.1.p1	CFAC1_240044100.1-p1	1813
CbWHA1_3078.1.p1	CFAC1_240043500.1-p1	392
CbWHA1_3079.1.p1	CFAC1_240043500.1-p1	360
CbWHA1_308.1.p1	CFAC1_290053000.1-p1	468
CbWHA1_3080.1.p1	CFAC1_240043100.1-p1	181
CbWHA1_3081.1.p1	CFAC1_240043000.1-p1	375
CbWHA1_3082.1.p1	CFAC1_240042800.1-p1	640
CbWHA1_3083.1.p1	CFAC1_240042700.1-p1	1774
CbWHA1_3084.1.p1	CFAC1_240042500.1-p1	375
CbWHA1_3085.1.p1	CFAC1_240040500.1-p1	548
CbWHA1_3086.1.p1	CFAC1_240040400.1-p1	526
CbWHA1_3087.1.p1	CFAC1_240040300.1-p1	219
CbWHA1_3089.1.p1	CFAC1_240042300.1-p1	663
CbWHA1_309.1.p1	CFAC1_290053100.1-p1	750
CbWHA1_3093.1.p1	CFAC1_240041500.1-p1	1371
CbWHA1_3094.1.p1	CFAC1_240041400.1-p1	681
CbWHA1_3095.1.p1	CFAC1_240041300.1-p1	1347
CbWHA1_3096.1.p1	CFAC1_240041200.1-p1	532
CbWHA1_3097.1.p1	CFAC1_240040600.1-p1	807
CbWHA1_3098.1.p1	CFAC1_240040200.1-p1	1402
CbWHA1_31.1.p1	CFAC1_270069100.1-p1	75.1
CbWHA1_3100.1.p1	CFAC1_240040000.1-p1	712
CbWHA1_3101.1.p1	CFAC1_240039900.1-p1	1305
CbWHA1_3102.1.p1	CFAC1_240039800.1-p1	1502
CbWHA1_3103.1.p1	CFAC1_240039700.1-p1	1071
CbWHA1_3105.1.p1	CFAC1_240039500.1-p1	941
CbWHA1_3106.1.p1	CFAC1_240039400.1-p1	2047
CbWHA1_3107.1.p1	CFAC1_240039300.1-p1	3036
CbWHA1_3108.1.p1	CFAC1_240039200.1-p1	196
CbWHA1_3109.1.p1	CFAC1_240039100.1-p1	479
CbWHA1_3110.1.p1	CFAC1_240038900.1-p1	734
CbWHA1_3111.1.p1	CFAC1_240038800.1-p1	1046
CbWHA1_3112.1.p1	CFAC1_240038700.1-p1	1008
CbWHA1_3113.1.p1	CFAC1_240038500.1-p1	972
CbWHA1_3114.1.p1	CFAC1_240038400.1-p1	249
CbWHA1_3115.1.p1	CFAC1_240038300.1-p1	727
CbWHA1_3116.1.p1	CFAC1_240038200.1-p1	293
CbWHA1_3119.1.p1	CFAC1_060014300.1-p1	409
CbWHA1_3120.1.p1	CFAC1_060014400.1-p1	537
CbWHA1_3122.1.p1	CFAC1_060014600.1-p1	1152
CbWHA1_3123.1.p1	CFAC1_060014700.1-p1	442
CbWHA1_3124.1.p1	CFAC1_060014800.1-p1	421
CbWHA1_3125.1.p1	CFAC1_060014900.1-p1	629
CbWHA1_3126.1.p1	CFAC1_060015100.1-p1	777
CbWHA1_3128.1.p1	CFAC1_060015600.1-p1	330
CbWHA1_313.1.p1	CFAC1_290053800.1-p1	208
CbWHA1_3133.1.p1	CFAC1_060016000.1-p1	811
CbWHA1_3137.1.p1	CFAC1_060016500.1-p1	743
CbWHA1_3139.1.p1	CFAC1_060017800.1-p1	178
CbWHA1_314.1.p1	CFAC1_290054000.1-p1	189
CbWHA1_3141.1.p1	CFAC1_060018100.1-p1	685
CbWHA1_3142.1.p1	CFAC1_060019700.1-p1	1510
CbWHA1_3144.1.p1	CFAC1_060018200.1-p1	603
CbWHA1_3146.1.p1	CFAC1_060018700.1-p1	415
CbWHA1_3147.1.p1	CFAC1_060018800.1-p1	966
